SurveyID,Country,Collector,Site Code,Site,Year,Lat,Lon,Date,Subregion,Habitat,Reef Zone,Depth,MPA,MPA Name,Zone Detail,Zone,Year Est,Year Man,MPA km2,% No Take,No Take km2,Enforcement,CCA,TA,M,MH,MI,FM,FMH,FMI,CM,CMH,CMI,LC,DT,DJ,DA,L,CO,T,H,HHRI,I,P,CSHRI,CS,DP,ANGE,BARR,BUTT,CHUB,DAMS,FILE,GRUN,JACK,PARR,PORC,PORG,SCOR,SEAB,SNAP,SURG,TRIG,WRAS,Ravg,Rmed,hii100km,hii75km,hii50km,hii25km,hii10km,Grav_tot,ReefArea10km,Chla.2003.2016,Chla,ACET,AMPH,BFMA,CAUL,CLAD,CMA,CODI,DICT,DSPH,FMA,GALA,GCMA,GELI,GFMA,HALI,HALM,HYPO,JANI,LAUR,LOBO,MA,MART,MICR,MUD,ND.HALI,PADI,PENI,RCMA,RFMA,RHIP,SARG,STYP,TURB,UDOT,VALO,WRAN,Acanthurus chirurgus,Acanthurus coeruleus,Acanthurus tractus,Centropyge argi,Kyphosus spp.,Melichthys niger,Scarus / Sparisoma,Scarus coelestinus,Scarus coeruleus,Scarus guacamaia,Scarus iseri,Scarus taeniopterus,Scarus vetula,Sparisoma atomarium,Sparisoma aurofrenatum,Sparisoma chrysopterum,Sparisoma rubripinne,Sparisoma viride
HNCYCZA0042016,Honduras,HRI,HNCYCZA004,Roatan Banks 2,2016,16.0643,-86.4791,41131,Cayos Cochinos,Fore reef,Fore reef,15,Yes,Archipielago Cayos Cochinos,Monumento Natural Marino,General Use Zone,2003,13,1208,13,157,Moderate,15.7,34.7,31.8,NA,NA,28.3,NA,NA,3.5,0,0,23,0,0,0,0,0,25857,10081,7318,4334,11442,1267,8729,604,1749,3201,235,610,240,454,40,7792,5169,0,107,43,1267,0,2149,2546,256,91.3,88,281324,145388,40538,10,10,101,0.103214676,446.4915588,432.090711,0,0,0,0,0,0,0,11.66666667,0,0,0,0,0,0,3.166666667,0,0,0,0,16.33333333,0,0,0,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,0,0,232.883,970.144,86.342,0,365.902,1435.987,0,0,0,173.877,288.057,375.771,240.749,0,525.311,34.431,0,1463.176
HNCYCZA0052012,Honduras,HRI,HNCYCZA005,Bajo Tano,2012,15.8974,-86.4399,39564,Cayos Cochinos,Fore reef,Fore reef,11.6,Yes,Archipielago Cayos Cochinos,Monumento Natural Marino,General Use Zone,2003,9,1208,13,157,Moderate,3,3.5,66.5,2.9,211.1,64.8,2.9,203.6,1.8,4.3,7.5,1.2,0.08,0.08,0,0,0.03,5028,3008,2984,1518,502,9,0,583,180,0,34,0,21,0,872,0,2218,0,192,513,9,0,766,77,146,19.5,20.1,363304,206960,87048,13750,10,NA,1.113649338,857.6864075,665.8566055,0,0,0,0,0,0.25,0,49,0,0.5,0,0,0,0,1.5,0,0,0,0,15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.37916667,275.15,100.1908333,0,0,0,0.181666667,0,0,0,115.6458333,201.3358333,6.254166667,0,534.8025,24.99083333,146.2275,301.4925
HNCYCZA0062012,Honduras,HRI,HNCYCZA006,Santa Maria,2012,15.7959,-86.3488,39564,Cayos Cochinos,Patch,Patch,1.6,Yes,Archipielago Cayos Cochinos,Monumento Natural Marino,General Use Zone,2003,9,1208,13,157,Moderate,13,10.9,59.9,3.2,188.8,42.2,2.9,125,15.9,4,62.8,2.8,0.15,0,0.15,0,0,1693,1000,1000,694,0,0,0,694,0,0,0,0,0,0,684,0,974,0,0,0,0,0,26,0,9,27.5,30,415329,243760,119998,29771,4218,102,7.223290565,1038.803774,785.7080943,0,0,0,0,0,1.5,0,39.25,0,0.25,0,0,0,0,17.25,0,0,0,0,0.25,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4175,0,0,0,0,0,0,0,0.065,0,0,0.0475,0,71.3575,432.5625,80.3425
HNCYS0012016,Honduras,HRI,HNCYS001,Piedra de Pablo,2016,15.8155,-87.0884,41146,Coastal Honduras,unID,Fore reef,7,No,Fished,Fished,Fished,NA,NA,NA,NA,NA,NA,3,29.7,27,NA,NA,24.2,NA,NA,2.8,0,0,20.7,0.03,0,0.03,0,0,6198,3193,2857,2780,226,60,742,838,694,0,71,0,326,38,1732,185,2176,0,11,9,52,8,680,0,217,40.1,39,445480,239283,95332,25618,2298,156,58.09314117,1008.550228,986.767746,0,0,0,0,0,0,0,21.16666667,0,0,0.333333333,0,0,1.333333333,2.333333333,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0.166666667,0.333333333,0,1,0,0.166666667,0,0,0,0,380.3508333,27.87416667,0,0,0,0,0,0,0,252.7475,200.2075,0,0,133.7525,28.6925,99.6425,590.685
HNGUA0012006,Honduras,HRI,HNGUA001,Eel Garden,2006,16.4703,-85.9202,37427,Guanaja,Crest,Crest,2.9,Yes,Islas de la Bahia,Parque Nacional Marino,Fished,2010,0,0,0,0,NA,6.8,33.6,30.6,4,120.2,27,4.1,110.3,3.6,2.6,9.9,19.8,0.15,0.15,0,0,0,2003,955,915,985,63,120,156,248,227,0,405,0,43,0,240,0,543,0,0,0,92,28,372,0,53,76,75,102595,32012,2219,1063,974,NA,NA,346.9565475,338.4207204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,152.3444444,95.49555556,0,0,0,0,0,0,0,8.24,83.67555556,0,0,92.71222222,0,141.4888889,35.70777778
HNGUA0012012,Honduras,HRI,HNGUA001,Eel Garden,2012,16.4703,-85.9202,39531,Guanaja,Patch,Patch,3,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,2,179,30,54,Inadequate,7.3,15.8,39.5,2.6,102.7,34.9,2.5,86.1,4.6,2.5,16.6,31.2,0.03,0.03,0,0,0,4777,3363,1799,934,481,494,686,424,68,106,38,1509,58,0,567,40,1290,0,0,41,61,433,509,0,42,63,50,102595,32012,2219,1063,974,NA,1.289341863,346.9565475,310.0131378,0,0,0,0,1.166666667,0.166666667,0,14.16666667,0,2.166666667,0.833333333,0,0,0,3.166666667,0,0,0.166666667,0,8.333333333,0,0,0,0,0,0,0,0,0,0,2.666666667,1.5,4.666666667,0.5,0,0,0,300.0145455,5.606363636,0,905.0763636,0,0,0,0,0,198.5072727,113.0681818,52.64818182,1.227272727,215.4018182,25.94818182,0,167.2536364
HNGUA0012014,Honduras,HRI,HNGUA001,Eel Garden,2014,16.4703,-85.9202,40369,Guanaja,Lagoon,Lagoon,2,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,4,179,30,54,Inadequate,5.5,18.3,39,2.2,77.6,36.5,2.2,69.9,2.5,2.3,7.7,24.2,0.05,0.05,0,0,0,6564,3752,3574,1642,1171,562,721,757,344,762,66,0,368,10,396,58,2385,97,126,0,75,487,1189,0,201,53.1,53.3,102595,32012,2219,1063,974,NA,6.050126205,346.9565475,390.0902634,0,0.666666667,1.166666667,0,2.5,0,0,9.333333333,0,0,0.833333333,0,0,1.333333333,0.333333333,0,0,0.5,0,13.83333333,0,0,1.833333333,0,0,0.5,0,0,0.333333333,0,1.5,0.5,3.666666667,0.166666667,0,0,0.402307692,547.0076923,166.0430769,0,0,0,0,0,22.65076923,0,352.7046154,59.70538462,70.76153846,1.543846154,506.66,21.95615385,146.9307692,247.8515385
HNGUA0012016,Honduras,HRI,HNGUA001,Eel Garden,2016,16.4703,-85.9202,41134,Guanaja,Patch,Patch,3,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,6,179,30,54,Moderate,9.1,12.9,50.4,NA,NA,46.8,NA,NA,3.7,0,0,19.5,0.01,0.01,0,0,0,3956,2959,2902,716,280,341,340,430,2,0,49,0,154,0,262,52,2521,0,0,0,154,186,381,0,193,40,38.85,102595,32012,2219,1063,974,NA,6.050126205,346.9565475,324.778478,0,0,0.25,0,12.25,0.125,0,20.5,0,0,1.375,0,0,0.25,1.625,0,0,0.625,0,3.625,0,0,0,0,0,0,0,0,0,0,6.75,0,3.125,0,0,0,0,182.37,46.255,0,0,0,0,0,0,0,184.7716667,159.1983333,0.935833333,0.5625,593.1625,71.35666667,26.52916667,476.2908333
HNGUA0022006,Honduras,HRI,HNGUA002,Captain Crack,2006,16.3941,-85.8966,37428,Guanaja,Bank,Bank,9.7,Yes,Islas de la Bahia,Parque Nacional Marino,Fished,2010,0,0,0,0,NA,5,41.3,24.3,4.7,99.7,15.5,5.4,75.1,8.7,2.7,24.6,9.1,0.08,0.08,0,0,0,10141,6076,5133,3390,675,1162,1330,586,2012,0,301,0,65,0,423,0,3549,0,0,0,517,645,1584,908,138,48.6,40.2,131999,50417,5458,1016,532,57,1.122647883,376.20206,378.052297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.738,543.698,301.6613333,0,0,375.494,0,0,0,97.64466667,107.5793333,592.494,64.274,0,406.7653333,154.5593333,0,706.2753333
HNGUA0022012,Honduras,HRI,HNGUA002,Captain Crack,2012,16.3941,-85.8966,39530,Guanaja,Fore reef,Fore reef,10.7,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,2,179,30,54,Inadequate,7.5,5.5,53.5,2.9,154.1,46.4,2.8,129.8,7.1,3.5,24.4,20.5,0,0,0,0,0,4046,2674,2594,1140,232,372,488,423,333,0,52,0,38,0,134,1,2164,0,0,54,338,34,430,285,183,31.2,30,131999,50417,5458,1016,532,57,1.122647883,376.20206,328.0999641,0,0.166666667,0,0,0,0.166666667,0,32.33333333,0,0.166666667,0.166666667,0,0,0,6.666666667,0,0,0,0,9.333333333,0,0,0,0,0,0.5,0,0,0,0,3.333333333,0.333333333,0,0,0,0.333333333,27.064,42.3,188.336,0,0,27.533,0,0,0,0,62.314,184.879,0,4.051,284.251,0,0,763.013
HNGUA0022014,Honduras,HRI,HNGUA002,Captain Crack,2014,16.3941,-85.8466,40370,Guanaja,Fore reef,Fore reef,11.2,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,4,179,30,54,Inadequate,14.6,24,36.2,1.8,68.8,27.9,1.4,38.7,8.2,3,30.2,11.2,0,0,0,0,0,8219,5790,5277,2005,423,687,698,822,752,0,94,0,40,11,119,5,4210,0,42,0,549,138,1067,722,471,56.7,58.9,132276,50790,5460,1016,316,NA,1.122647883,376.20206,402.7319082,0,0,0,0,0,0,0,13.83333333,0,0,0,0,0,0,8.166666667,0.166666667,0,0,0,10.16666667,0,0,0,0,0,1,0,0,1,0,1.666666667,0.166666667,0,0,0,0,212.5475,243.14,184.6991667,0,0,267.2058333,0,0,0,0,267.0166667,333.0758333,0,0,1015.743333,72.81416667,0,837.2933333
HNGUA0022016,Honduras,HRI,HNGUA002,Captain Crack,2016,16.3941,-85.8966,41135,Guanaja,Bank,Bank,11,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,6,179,30,54,Moderate,7.2,19,38.3,NA,NA,28.6,NA,NA,9.8,NA,NA,14.5,0,0,0,0,0,9883,5560,5366,3121,1202,1563,1685,1160,816,0,251,0,138,256,586,62,4446,0,13,0,359,1204,920,0,831,85.3,88.05,131999,50417,5458,1016,532,57,0.033503618,376.20206,347.1988627,0,0,0,0,0,0,0,12.66666667,0,0,0.166666667,0,0,0.333333333,9,0,0,0.666666667,0,11,0,0,0,0,0,0,0,0,0,0,3.666666667,0.5,0.333333333,0,0,0,140.726,169.413,241.856,0,0,0,0,0,0,0,131.158,870.273,0,0,815.45,0,0,850.795
HNGUA0032006,Honduras,HRI,HNGUA003,West End Reef Patches,2006,16.3991,-85.9585,37428,Guanaja,Fore reef,Fore reef,5.4,Yes,Islas de la Bahia,Parque Nacional Marino,Fished,2010,0,0,0,0,NA,1.7,41.9,28,6,173.2,20.3,7.3,139.6,7.7,4.6,33.6,8.2,0,0,0,0,0,3176,2169,1921,832,174,270,487,192,149,41,20,0,235,50,378,0,627,0,0,0,270,0,1294,37,74,30.2,34.6,129998,47946,4941,1085,334,61,13.33479331,372.6850032,382.6241252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,138.715,637.343,0,0,22.024,0,0,0,0,55.456,65.342,0,0,30.614,0,31.835,192.822
HNGUA0032012,Honduras,HRI,HNGUA003,West End Reef Patches,2012,16.3991,-85.9585,39529,Guanaja,Fore reef,Fore reef,5.4,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,2,179,30,54,Inadequate,11.3,20.5,43.7,2.9,122.4,40.3,2.9,114.9,3.3,2,7.5,12.3,0.02,0.02,0,0,0,5335,2789,2302,2487,59,89,185,349,2275,0,76,0,80,61,324,5,1382,0,51,0,89,0,920,0,67,25.4,20,129998,47946,4941,1085,334,61,13.33479331,372.6850032,336.8221105,0,0.333333333,0,0.166666667,0,0.333333333,0,30.83333333,0,0,0.5,0,0,0,2.166666667,0.166666667,0,0,0,0.166666667,0,0,0,0,0,0.666666667,0,0,0,0,6.5,1,0.833333333,0,0,0,87.02538462,253.2392308,211.9546154,0,0,0,0,0,0,0,49.77,107.6415385,0,0,138.2669231,101.4107692,67.48923077,364.6092308
HNGUA0032014,Honduras,HRI,HNGUA003,West End Reef Patches,2014,16.3991,-85.9585,40370,Guanaja,Fore reef,Fore reef,5.9,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,4,179,30,54,Inadequate,7,30.8,29.9,2.1,61.4,28.2,2.2,57,1.8,1,2.6,10,0,0,0,0,0,4879,3534,3464,1110,235,475,686,458,111,0,130,0,74,2,429,0,2702,0,0,0,475,0,762,46,148,35.1,34.55,129998,47946,4941,1085,334,61,13.33479331,372.6850032,403.4835968,0,0.166666667,0,0,0,0,0,16.5,0,0,0,0.166666667,0,0.166666667,1.5,0,0,0,0,0.333333333,0,0,0,0,0,1.833333333,0,0,0.166666667,0,8.5,0.666666667,0,0,0,0,74.9225,170.4908333,211.7158333,0,0,0,0,0,0.666666667,0,77.11333333,27.11416667,0.905833333,1.093333333,756.7916667,227.5083333,0,529.5958333
HNGUA0032016,Honduras,HRI,HNGUA003,West End Reef Patches,2016,16.3991,-85.9585,41135,Guanaja,Fore reef,Fore reef,6,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,6,179,30,54,Moderate,3.3,24.3,31.8,NA,NA,28.7,NA,NA,3.2,NA,NA,15.3,0,0,0,0,0,7904,5419,5266,2358,126,176,383,974,816,0,312,0,73,23,487,0,3665,0,0,0,146,31,1601,0,750,34.2,35.8,129998,47946,4941,1085,334,61,13.33479331,372.6850032,331.5762825,0,0,0.333333333,0,0,0,0,10.5,0,0,0.166666667,0,0,0,2.666666667,0,0,0.333333333,0,0.166666667,0,0,0,0,0,0,0,0,0.166666667,0,15.5,1.833333333,0.166666667,0,0,0,158.5436364,117.4809091,684.8854545,0,0,0,0,0,0,0,211.4363636,211.5872727,0,0,944.3045455,148.1618182,28.94090909,654.5245455
HNGUA0042006,Honduras,HRI,HNGUA004,Baalmorales,2006,16.4249,-85.9045,37428,Guanaja,Patch,Patch,2,Yes,Islas de la Bahia,Parque Nacional Marino,Fished,2010,0,0,0,0,NA,0,45.9,17.7,4.9,185.8,14.3,5.2,151.3,3.4,3.8,34.4,10.5,0.1,0.05,0.05,0,0,2515,1895,1537,599,20,34,229,136,0,0,136,0,353,0,332,0,723,0,0,0,0,34,814,37,88,32.6,30.2,119820,42759,3740,1034,834,NA,0.767788691,404.1385034,384.8758977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.55375,417.5375,114.06625,0,0,27.53,0,0,0,0,17.0225,204.19375,80.3425,0,160.0125,0,0,80.3425
HNGUA0042014,Honduras,HRI,HNGUA004,Baalmorales,2014,16.4249,-85.9045,40370,Guanaja,Crest,Crest,2.6,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,4,179,30,54,Inadequate,2,25,14,4.1,60.3,13,4.2,58.7,1,1.2,1.2,11.8,0.03,0.02,0.02,0,0,2726,1781,1704,804,141,44,251,247,264,0,133,0,127,0,253,112,1429,0,0,0,0,44,275,0,89,31.1,26.65,119820,42759,3740,1034,834,NA,0.767788691,404.1385034,430.7913691,0,0,0,0,0,0,0,5.5,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333,0,0,0,0.166666667,0,0,0,0.61,54.18111111,128.6277778,0,0,0,0,0,0,0,225.9511111,209.1111111,0,0,384.8677778,8.148888889,7.694444444,116.8011111
HNGUA0042016,Honduras,HRI,HNGUA004,Baalmorales,2016,16.4249,-85.9045,41135,Guanaja,Crest,Crest,2,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,6,179,30,54,Moderate,1.8,29.7,14.7,NA,NA,9.5,NA,NA,5.2,NA,NA,30,0.02,0,0.02,0,0,6323,3613,3572,2261,448,531,1915,536,36,0,177,0,87,0,1429,113,3349,0,0,0,0,531,223,0,376,28.6,29.95,119820,42759,3740,1034,834,NA,0.767788691,404.1385034,394.4147517,0,0,0.333333333,0,0,0,0,6.666666667,0,0.833333333,0,0,0,1.333333333,5.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,5.413,57.912,70.48,0,0,0,0,0,0,0,531.697,293.188,0,0,318.769,156.238,70.595,639.135
HNGUA0052006,Honduras,HRI,HNGUA005,Rock Caves,2006,16.4439,-85.9554,37429,Guanaja,Fore reef,Fore reef,2.3,Yes,Islas de la Bahia,Parque Nacional Marino,Fished,2010,0,0,0,0,NA,1.3,17.6,5.8,2.5,15.5,3,3.1,7.7,2.8,2.5,7.7,7.8,0,0,0,0.02,0.15,4357,2171,2077,1497,688,917,1089,242,349,70,12,0,10,0,456,81,1488,0,0,0,2,915,589,0,384,71,67.5,112788,37272,3335,1085,624,49,58.09314117,346.9565475,338.4207204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.421,511.976,642.199,0,0,143.526,0,0,0,94.433,270.869,947.691,0,0,529.397,351.428,31.835,1845.163
HNGUA0052012,Honduras,HRI,HNGUA005,Rock Caves,2012,16.4439,-85.9554,39529,Guanaja,Fore reef,Fore reef,9.5,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,2,179,30,54,Inadequate,11.7,18.6,50.9,1.2,61.5,46.6,1.2,54.7,4.3,1.7,6.8,6.7,0.02,0.02,0,0,0,8654,6250,5738,1584,819,470,1035,535,532,0,67,8,68,0,318,566,4346,0,41,8,398,72,1392,553,226,72.9,49,112788,37272,3335,1085,624,49,58.09314117,766.4609367,929.8523,0,0.6,0,0,0,0,0,17.6,0,0,0,0,0,0,2.4,0.4,0,0.4,0,25.8,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,11.871,655.439,33.291,0,0,110.639,0,0,0,0,428.456,346.657,346.401,12.341,433.459,110.032,0,429.151
HNGUA0052014,Honduras,HRI,HNGUA005,Rock Caves,2014,16.443,-85.9545,40457,Guanaja,Fore reef,Fore reef,8,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,4,179,30,54,Inadequate,23,6.6,55.9,1.4,74,52.3,1.3,64.5,3.6,2.8,9.5,7.6,0,0,0,0,0,9381,4879,4679,3060,1442,1976,2260,581,47,0,147,0,52,0,1917,41,3511,0,0,0,1192,784,1168,184,339,79.1,80,113153,37632,3379,1085,624,49,58.09314117,346.9565475,390.0902634,0,0.166666667,0,0,0.833333333,0,0,16,0,1.833333333,0.333333333,0,0,2.5,3,0,0,1,0,17.66666667,0,0,2.333333333,0,0,0.166666667,0,0,0.166666667,0,5.166666667,0,0,0,0,0,80.83769231,702.1569231,51.88076923,0,4.643076923,331.7584615,0,0,0,0,669.8669231,139.8884615,49.44153846,0,772.8584615,21.95615385,24.48846154,929.2561538
HNGUA0052016,Honduras,HRI,HNGUA005,Rock Caves,2016,16.4439,-85.9554,41134,Guanaja,Fore reef,Fore reef,10,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,6,179,30,54,Moderate,6.8,11.4,64.4,NA,NA,59,NA,NA,5.4,0,0,11.8,0.01,0,0.01,0,0,4096,2809,2631,917,371,222,361,437,86,206,70,0,134,0,244,18,1995,0,7,6,111,111,636,149,323,69.6,74.8,112788,37272,3335,1085,624,49,50.03589729,766.4609367,682.5908,0,0,0,0,10.875,0,0,19,0,0,0,0,0,0.125,4.875,0,0,0.625,0,10.25,0,0,0,0,0,0,0,0,0,0,18.5,0,0.125,0,0,0,16.915,137.3025,227.675,0,0,55.06,0,0,0,0,169.25875,154.566875,0,2.098125,565.15625,17.839375,34.625,253.12625
HNGUA0062006,Honduras,HRI,HNGUA006,West Peak,2006,16.4861,-85.9171,37429,Guanaja,Fore reef,Fore reef,9.4,Yes,Islas de la Bahia,Parque Nacional Marino,Fished,2010,0,0,0,0,NA,6.9,39.3,35.8,3.6,125.6,26.7,3.9,96.5,9.1,3.1,29.1,9.9,0.02,0.02,0,0,0,6153,4870,4487,861,422,547,703,215,0,0,20,0,412,0,365,0,2892,0,0,0,547,0,1595,0,323,68.3,62,97050,28856,2005,1063,1002,49,NA,346.9565475,338.4207204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,399.4977778,664.0722222,0,0,0,0,0,0,0,239.3533333,251.0255556,93.87222222,0,410.69,0,313.79,618.9522222
HNGUA0062014,Honduras,HRI,HNGUA006,West Peak,2014,16.4861,-85.9171,40369,Guanaja,Fore reef,Fore reef,9.9,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,4,179,30,54,Inadequate,5,20.3,53.7,2,108.6,48.5,1.9,94.7,5.2,2.3,13.9,9.3,0,0,0,0,0,5944,4398,3923,1182,363,703,791,527,37,0,54,0,146,0,402,35,3091,0,0,27,557,146,832,426,188,72.4,71.4,97050,28856,2005,1063,1002,49,0.103214676,346.9565475,390.0902634,0,0.5,0.333333333,0,0,0,0,20.16666667,0,0.166666667,0.333333333,0,0,0,3.666666667,0,0,0.666666667,0,9.666666667,0,0,8,0,0,0.333333333,0,0,0,0,9.166666667,0.666666667,0,0,0,0,185.150625,166.796875,147.514375,0,0,255.788125,0,0,18.40375,23.95625,522.768125,58.9125,92.974375,0,533.3,90.289375,164.505625,349.24125
HNGUA0062016,Honduras,HRI,HNGUA006,West Peak,2016,16.4861,-85.9171,41136,Guanaja,Fore reef,Fore reef,10,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,6,179,30,54,Moderate,8.2,16.3,54.9,NA,NA,50.2,NA,NA,4.8,NA,NA,13,0.02,0.02,0,0,0,8212,5386,4956,1034,1791,336,1339,253,321,470,40,0,112,0,130,1011,3980,0,40,188,154,182,976,429,152,95.6,94.75,97050,28856,2005,1063,1002,49,NA,346.9565475,324.778478,0,0,0,0,4.833333333,0,0,29.33333333,0,0.333333333,0,0,0,0,4.666666667,0,0,0,0,11.83333333,0,0,0,0,0,0,0,0,0,0,3.5,0.166666667,0,0,0,0,0,431.4816667,154.1341667,0,0,257.38,0,0,0,0,266.7533333,257.9116667,140.8083333,0.610833333,680.2483333,183.3858333,0,858.1858333
HNGUA0072006,Honduras,HRI,HNGUA007,Allerson Wall,2006,16.4974,-85.9024,37429,Guanaja,Fore reef,Fore reef,5.8,Yes,Islas de la Bahia,Parque Nacional Marino,Fished,2010,0,0,0,0,NA,10.5,14.5,47.2,2,92.8,41.7,1.9,77.1,5.5,2.9,15.7,18.3,0.07,0.02,0.05,0,0,3223,2315,1668,636,272,319,257,336,56,0,51,337,104,0,279,6,1220,0,0,86,319,0,448,260,57,55.6,46,93068,26361,1900,1023,1016,NA,0.221772094,404.1385034,384.8758977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.53125,91.67875,774.3575,0,0,0,0,0,0,108.385,9.27,294.09625,0,33.48875,38.2675,301.745,0,614.62
HNGUA0072012,Honduras,HRI,HNGUA007,Allerson Wall,2012,16.497,-85.9032,39529,Guanaja,Fore reef,Fore reef,6.3,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,2,179,30,54,Inadequate,4,28.9,54.4,3.7,187.9,48.7,3.7,166.9,5.7,2.8,21,9.1,0.14,0.14,0,0,0,6265,3505,3040,2653,107,199,271,236,2640,0,20,0,59,0,263,0,1867,0,0,0,132,67,1173,0,45,52.8,40.35,93205,26427,1921,1023,1016,NA,NA,404.1385034,353.8297348,0,0,0,0,0,0,0,17.16666667,0,3.833333333,0.833333333,0,0,0,4.166666667,0,0,0.5,0,13.16666667,0,0,0,0,0,0.166666667,0,0,0,0,5.5,1.333333333,0.166666667,0.166666667,0.166666667,0,29.52454545,149.3709091,89.70636364,0,202.3009091,156.2309091,0,0,0,0,67.22,26.36545455,0,0,64.21363636,62.60090909,64.17727273,447.3518182
HNGUA0072014,Honduras,HRI,HNGUA007,Allerson Wall,2014,16.497,-85.9032,40369,Guanaja,Crest,Crest,8.5,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,4,179,30,54,Inadequate,5.5,28.2,48,1.9,93.5,46.5,1.9,87.7,1.5,2,4.4,3.2,0,0,0,0,0,8476,6820,4148,1277,378,604,656,667,179,0,5,2066,140,13,626,0,3164,0,53,0,130,474,984,571,70,57,35,93205,26427,1921,1023,1016,NA,NA,404.1385034,430.7913691,0,0.75,0,0,0,0,0,16,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,19.5,0,0,1.75,0,0,0,0,7,0,1.25,0.25,0,0,5.413,430.948,154.385,0,1239.856,342.67,0,0,0,0,233.483,122.296,0,0.695,939.536,28.543,31.835,541.909
HNGUA0072016,Honduras,HRI,HNGUA007,Allerson Wall,2016,16.497,-85.9032,41134,Guanaja,Crest,Crest,5,Yes,Islas de la Bahia,Parque Nacional Marino,General Use Zone,2010,6,179,30,54,Moderate,2.4,18.2,68.1,NA,NA,66,NA,NA,2.1,NA,NA,7.3,0,0,0,0,0,4725,3436,3288,690,599,340,420,320,42,194,50,0,13,67,244,199,2518,0,8,0,227,113,770,130,149,42.3,61.7,93205,26427,1921,1023,1016,NA,NA,404.1385034,394.4147517,0,0,0,0,21.25,0,0,25.25,0,0,0.5,0,0,0.125,1.25,0,0,0.375,0,0.625,0,0,0,0,0,0,0,0,0,0,17.5,0.625,0.625,0,0,0,19.10294118,255.9252941,187.1670588,0,0,78.03764706,0,0,0,0,132.1641176,230.4305882,0,1.657647059,804.9488235,3.463529412,89.06235294,248.8470588
